RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,11,10000104,011105,6,11,XX,6,40826.28000,16,108870,0,0,0,0,15,102065.63000,145500.00,0,0,0,13227.45000,0,0,0,0,6804.38,0,0.010000,7.00,47630.66000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000107,010407,6,9,XX,5,27708.35000,12,68268,0,0,0,0,10,56289.76000,79000.00,0,0,0,7181.64000,0,0,0,0,5669.51,0,-0.020000,7.00,39686.57000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000116,010706,4,4,XX,4,48746.00000,3,37566,0,0,0,0,4,49081.67000,64500.00,0,0,0,5863.64000,0,0,0,0,12410.39,0,0.840000,3.00,37231.17000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000117,010706,3,3,XX,2,17744.22000,1,8894,0,0,0,0,1,8879.48000,12000.00,0,0,0,1090.91000,0,0,1.00,8879.00,8879.48,0,0.700000,3.00,26638.44000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,12300,0,0,0,0,0,0,0,0
,25,10000120,032502,8,8,XX,4,10880.00000,6,17175,0,0,0,0,7,19429.76000,34300.00,0,0,0,3118.18000,0,0,0,0,2875.00,0,-0.240000,3.00,8625.00000,,,,Y,Y,0,1,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000126,010709,2,6,XX,10,160051.10000,0,0,0,0,0,0,1,16005.11000,23200.00,0,0,0,2109.09000,0,0,-1.00,-16005.00,16005.11,0,-0.110000,8.00,128040.88000,,,,Y,Y,0,0,31,-1,-16005.000000,0,0,,G105,23200,0,0,0,0,0,0,0,0,0
,01,10000128,010108,7,13,XX,13,95881.37000,0,0,0,0,0,0,4,29501.97000,39700.00,0,0,0,3609.09000,0,0,0,0,7375.49,0,0.010000,9.00,66379.41000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,01,10000129,010108,7,8,XX,3,22126.50000,9,66381,0,0,0,0,7,51628.50000,70000.00,0,0,0,6363.64000,0,0,0,0,7375.50,0,-1.500000,5.00,36877.50000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000132,011106,1,15,XX,3,150563.64000,61,3281800,0,0,0,0,2,103808.24000,143000.00,0,0,0,13000.00000,0,0,0,0,53686.38,0,0.160000,62.00,3328555.56000,J,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000133,011101,1,8,XX,2,82673.20000,43,1815360,0,0,0,0,5,210142.85000,294500.00,0,0,0,26772.73000,0,0,0,0,42197.26,0,0.050000,40.00,1687890.40000,J,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,10,10000135,011003,4,4,XX,4,67537.16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,16884.00,16884.29,0,0.290000,5.00,84421.45000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,24300,0,0,0,0,0,0,0,0
,25,10000142,032502,6,8,XX,7,23434.32000,0,0,0,0,0,0,2,6695.52000,13000.00,0,0,0,1181.82000,0,0,0,0,3347.76,0,-0.000000,5.00,16738.80000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,03,10000143,010302,6,9,XX,7,41005.09000,12,70296,0,0,0,0,6,35147.25000,46200.00,0,0,0,4200.00000,0,0,0,0,5857.87,0,-1.530000,13.00,76152.31000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000144,021504,2,3,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11571.56,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,03,10000146,010302,7,5,XX,1,5857.88000,7,41006,0,0,0,0,5,29289.38000,38500.00,0,0,0,3500.00000,0,0,0,0,5857.88,0,-0.870000,3.00,17573.64000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000149,021511,4,3,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11232.00,0,0,0,0,T,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000154,021504,2,15,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885.52,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000155,021504,2,15,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551.26,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000159,021504,2,4,XX,4,49599.68000,4,49719,0,0,0,0,8,99310.84000,135200.00,0,0,0,12290.91000,0,0,1.00,12415.00,12422.30,0,-0.540000,1.00,12422.30000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,16900,0,0,0,0,0,0,0,0
,12,10000172,011204,4,6,XX,7,40989.27000,0,0,0,0,0,0,3,17566.83000,27900.00,0,0,0,2536.36000,0,0,1.00,5856.00,5855.61,0,-0.390000,5.00,29278.05000,T,,,Y,Y,0,0,31,0,0,0,0,,G105,0,9300,0,0,0,0,0,0,0,0
,11,10000175,011102,3,10,XX,6,31102.38000,6,31413,0,0,0,0,5,26022.07000,41500.00,0,0,0,3772.73000,0,0,-1.00,-5184.00,5218.20,0,-0.120000,6.00,31309.20000,,,,Y,Y,0,0,31,-1,-5184.000000,0,0,,G105,8300,0,0,0,0,0,0,0,0,0
,06,10000176,010601,12,36,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000177,010601,6,18,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000178,010601,2,8,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31307.90,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000181,010601,2,6,XX,7,528141.25000,0,0,0,0,0,0,7,528141.26000,518900.00,0,0,0,47172.73000,0,0,0,0,75448.75,0,0.010000,0,0,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,08,10000184,010801,28,45,XX,20,41795.40000,240,514702,0,0,0,0,60,128021.17000,162000.00,0,0,0,14727.27000,0,0,8.00,17136.00,2142.38,0,2.810000,208.00,445615.04000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,21600,0,0,0,0,0,0,0,0
,08,10000185,010801,42,45,XX,91,202991.88000,40,92568,0,0,0,0,97,217661.11000,261900.00,0,0,0,23809.09000,0,0,-2.00,-4462.00,2294.93,0,0.990000,32.00,73437.76000,E,,,Y,Y,0,0,31,-2,-4462.000000,0,0,,G105,5400,0,0,0,0,0,0,0,0,0
,25,10000189,032505,7,5,XX,11,66687.72000,0,0,0,0,0,0,5,30312.58000,49500.00,0,0,0,4500.00000,0,0,0,0,6062.52,0,-0.030000,6.00,36375.12000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000197,021506,4,30,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282.50,0,0,0,0,D,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000206,011104,3,9,XX,11,76718.95000,6,41885,0,0,0,0,12,83707.82000,130800.00,0,0,0,11890.91000,0,0,0,0,6979.27,0,0.220000,5.00,34896.35000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000210,010604,2,6,XX,10,123772.20000,0,0,0,0,0,0,6,74263.30000,102000.00,0,0,0,9272.73000,0,0,2.00,24754.00,12377.22,0,0.420000,6.00,74263.32000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,34000,0,0,0,0,0,0,0,0
,07,10000212,010706,6,9,XX,26,138370.44000,0,0,0,0,0,0,5,26609.72000,36000.00,0,0,0,3273.18000,0,0,0,0,5321.94,0,0.020000,21.00,111760.74000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000213,011101,8,37,XX,45,242428.05000,20,107746,0,0,0,0,21,113133.13000,176400.00,0,0,0,16036.73000,0,0,0,0,5387.29,0,-0.160000,44.00,237040.76000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000234,021506,2,2,XX,21,758397.15000,0,0,0,0,0,0,1,36114.15000,50500.00,0,0,0,4590.91000,0,0,0,0,36114.15,0,0.000000,20.00,722283.00000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,08,10000245,010806,5,6,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14863.64,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000255,010201,2,20,XX,24,324517.92000,0,0,0,0,0,0,4,54086.32000,66400.00,0,0,0,6036.36000,0,0,-1.00,-13522.00,13521.58,0,0.420000,19.00,256910.02000,,,,Y,Y,0,0,31,-1,-13522.000000,0,0,,G105,16600,0,0,0,0,0,0,0,0,0
,04,10000278,010403,58,34,XX,43,143838.87000,0,0,0,0,0,0,19,63556.71000,95000.00,0,0,0,8636.36000,0,0,-3.00,-10035.00,3345.09,0,-0.270000,21.00,70246.89000,L,,,Y,Y,0,0,31,-3,-10035.000000,0,0,,G105,15000,0,0,0,0,0,0,0,0,0
,22,10000279,022206,6,11,XX,17,272449.82000,6,94498,0,0,0,0,15,239566.57000,372700.00,1,16026.00000,24900.00,31617.82000,0,0,0,0,15934.20,0,0.550000,9.00,143407.80000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,29,10000280,032904,4,3,XX,3,28567.86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9522.62,0,0,3.00,28567.86000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000289,021504,4,2,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14565.12,0,0,0,0,T,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,01,10000304,010105,6,7,XX,5,21433.95000,6,25796,0,0,0,0,3,12860.36000,19800.00,0,0,0,1800.00000,0,0,0,0,4296.19,0,-0.070000,8.00,34369.52000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000305,010705,3,5,XX,8,132367.44000,0,0,0,0,0,0,5,82729.63000,101000.00,0,0,0,9181.82000,0,0,-1.00,-16546.00,16545.93,0,0.050000,2.00,33091.86000,S,,,Y,Y,0,0,31,-1,-16546.000000,0,0,,G105,20000,0,0,0,0,0,0,0,0,0
,11,10000310,011104,4,12,XX,5,21930.70000,10,43837,0,0,0,0,5,21926.59000,34500.00,0,0,0,3136.36000,0,0,0,0,4384.08,0,-0.310000,10.00,43840.80000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,12,10000312,011207,6,12,XX,15,47721.90000,12,38178,0,0,0,0,20,63629.22000,98000.00,0,0,0,8908.64000,0,0,0,0,3181.46,0,-0.460000,7.00,22270.22000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,24,10000313,032404,4,6,XX,19,241295.63000,0,0,0,0,0,0,4,50799.09000,79600.00,0,0,0,7236.36000,0,0,0,0,12699.77,0,0.010000,15.00,190496.55000,S,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
