RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,02,10000019,010201,4,11,XX,20,169295.40000,10,85386,8538.6300000,0,0,0,4,33918.16000,39700.00,0,0,0,3609.09000,0,0,0,0,8490.90,0,0.160000,26.00,220763.40000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000020,010201,4,8,XX,5,42703.25000,2,17077,1707.7300000,0,0,0,4,34160.59000,40400.00,0,0,0,3672.73000,0,0,0,0,8539.98,0,0.280000,3.00,25619.94000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000021,010201,4,12,XX,36,281031.48000,0,0,0,0,0,0,3,23419.28000,28300.00,0,0,0,2572.73000,0,0,0,0,7806.43,0,-0.010000,33.00,257612.19000,S,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000052,011104,8,4,XX,3,17134.14000,0,0,0,0,0,0,1,5711.38000,9500.00,0,0,0,863.64000,0,0,0,0,5711.38,0,-0.000000,2.00,11422.76000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000053,010601,3,20,XX,22,419838.54000,0,0,0,0,0,0,22,419838.61000,503800.00,0,0,0,45800.00000,0,0,0,0,19083.57,0,0.070000,0,0,V,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000060,010706,3,5,XX,7,108855.25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15550.75,0,0,7.00,108855.25000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000069,021504,6,12,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923.85,0,0,0,0,T,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000070,021505,5,10,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043.50,0,0,0,0,V,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000073,021503,8,20,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.18,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000077,021503,3,4,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510.46,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000088,010201,16,24,XX,12,114648.24000,0,0,0,0,0,0,5,47770.10000,56500.00,0,0,0,5136.36000,0,0,0,0,9554.02,0,0,7.00,66878.14000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,24,10000090,032404,6,13,XX,10,82992.60000,0,0,0,0,0,0,8,66394.09000,101600.00,0,0,0,9236.36000,0,0,0,0,8299.26,0,0.010000,2.00,16598.52000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000097,021502,4,3,XX,3,48819.42000,1,16325,1632.5100000,0,0,0,1,16273.14000,21100.00,0,0,0,1918.18000,0,0,0,0,16290.46,0,0.100000,3.00,48871.38000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000098,021501,5,7,XX,2,18507.26000,16,148056,14805.5000000,0,0,0,12,111041.66000,160600.00,0,0,0,14600.00000,0,0,0,0,9253.44,0,-0.960000,6.00,55520.64000,,,,Y,Y,0,1,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,10,10000101,011005,2,4,XX,10,123190.00000,3,36894,3689.4700000,0,0,0,10,123151.86000,163000.00,0,0,0,14818.18000,0,0,0,0,12310.95,0,0.710000,3.00,36932.85000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,10,10000102,011005,1,3,XX,4,109964.68000,10,274764,27476.4600000,0,0,0,9,247342.84000,340200.00,0,0,0,30927.27000,0,0,0,0,27477.29,0,0.610000,5.00,137386.45000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000103,011105,4,6,XX,12,159155.04000,32,424294,42429.2800000,0,0,0,32,424336.88000,604800.00,0,0,0,54981.82000,0,0,0,0,13259.25,0,-1.160000,12.00,159111.00000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
