RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,,1,,0,0,,-1,-1.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0,0,-1.00,-1.00000,,,,0,,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000019,010201,2,16,XX,19,162381.22000,45,384238,38423.8500000,0,0,0,30,256279.00000,293000.00,0,0,0,26636.36000,0,0,0,0,8539.64,0,7.540000,34.00,290347.76000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000020,010201,2,4,XX,0,0,18,153695,15369.5400000,0,0,0,13,111002.22000,128100.00,0,0,0,11645.45000,0,0,0,0,8538.63,0,0.370000,5.00,42693.15000,,,,Y,Y,0,3,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000021,010201,2,19,XX,42,329663.88000,0,0,0,0,0,0,24,188379.31000,226400.00,0,0,0,20581.82000,0,0,0,0,7849.14,0,-0.050000,18.00,141284.52000,S,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000052,011104,2,4,XX,5,30642.45000,0,0,0,0,0,0,2,12256.98000,19000.00,0,0,0,1727.27000,0,0,0,0,6128.49,0,0.000000,3.00,18385.47000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000053,010601,4,16,XX,24,458005.68000,0,0,0,0,0,0,24,458005.75000,531800.00,0,0,0,48345.45000,0,0,0,0,19083.57,0,0.070000,0,0,V,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000060,010706,3,5,XX,3,46652.25000,2,31102,3110.1500000,0,0,0,2,31101.50000,42200.00,0,0,0,3836.36000,0,0,0,0,15550.75,0,-0.500000,3.00,46652.25000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000069,021504,7,12,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923.85,0,0,0,0,T,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000070,021505,4,10,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043.50,0,0,0,0,V,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000073,021503,10,20,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.18,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
