RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,11,10000104,011105,8,11,XX,8,55526.08000,16,111048,11104.7400000,0,0,0,15,104109.11000,145500.00,0,0,0,13227.27000,0,0,0,0,6940.50,0,-0.470000,9.00,62464.50000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000107,010407,4,9,XX,5,28785.95000,12,69633,6963.3400000,0,0,0,9,52049.18000,71100.00,0,0,0,6463.64000,0,0,0,0,5796.27,0,0.390000,8.00,46370.16000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000116,010706,1,5,XX,6,71374.92000,1,12772,1277.1700000,0,0,0,2,23937.62000,31700.00,0,0,0,2881.82000,0,0,0,0,12041.80,0,-0.300000,5.00,60209.00000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000117,010706,3,3,XX,2,18032.18000,2,18508,1850.7700000,0,0,0,1,9034.77000,12300.00,0,0,0,1118.18000,0,0,0,0,9168.38,0,-0.270000,3.00,27505.14000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,25,10000120,032502,2,8,XX,15,41649.45000,10,28900,2889.9900000,0,0,0,10,27955.26000,49000.00,0,0,0,4454.55000,0,0,0,0,2839.61,0,-0.040000,15.00,42594.15000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000126,010709,1,6,XX,7,114322.32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331.76,0,0,7.00,114322.32000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,01,10000128,010108,6,13,XX,5,37615.05000,24,180298,18029.7000000,0,0,0,21,157806.80000,210000.00,0,0,0,19090.91000,0,0,0,0,7513.16,0,-0.970000,8.00,60105.28000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,01,10000129,010108,3,8,XX,7,52768.38000,3,22569,2256.9000000,0,0,0,4,30153.35000,40000.00,0,0,0,3636.36000,0,0,0,0,7530.67,0,-0.010000,6.00,45184.02000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000132,011106,12,15,XX,2,100029.40000,38,2085917,208591.6900000,0,0,0,1,51820.59000,71500.00,0,0,0,6500.00000,0,0,0,0,54721.17,0,-0.180000,39.00,2134125.63000,J,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000133,011101,6,8,XX,2,85335.92000,31,1333092,133309.1800000,0,0,0,3,128830.60000,176700.00,0,0,0,16063.64000,0,0,0,0,42986.57,0,-0.220000,30.00,1289597.10000,J,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,10,10000135,011003,1,4,XX,11,188381.16000,0,0,0,0,0,0,3,51376.68000,71500.00,0,0,0,6500.00000,0,0,0,0,17125.56,0,-0.000000,8.00,137004.48000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,25,10000142,032502,2,8,XX,10,34441.60000,0,0,0,0,0,0,4,13776.66000,26000.00,0,0,0,2363.64000,0,0,0,0,3444.16,0,0.020000,6.00,20664.96000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
